<th>Number</th><th>Course Title</th><th>Credit</th><th>Seats</th><th>Days</th><th>Times</th><th>Instructor</th><th>Dates</th><th>Prerequisite(s)</th><th>Location</th>
GPR 350-02;Game Physics;3;0;MTH;1PM-2:15PM;Eric Winebrenner; 8/25 - 12/12;Complete GPR-200, GP... more;JOYC 101;
GPR 450-01;Adv Animation Prog;3;3;TF;8:30AM-9:45AM;Daniel Buckstein; 8/25 - 12/12;Complete GPR-300 wit... more;JOYC 101;
HIS 320-01;Reading and Writing History;3;13;TH;4PM-6:45PM;Korey Whitfield; 8/25 - 12/12;Complete 30 credits;JOYC 304;
INN 110-01;Intro. Interactive Narrative;3;7;M;8:30AM-11:15AM;Tracy Seamster; 8/25 - 12/12;None;CCM 233;
INN 110-02;Intro. Interactive Narrative;3;6;M;2:30PM-5:15PM;Kel Bachus; 8/25 - 12/12;None;CCM 233;
INN 200-01;Interactive Narrative I;3;4;T;8:30AM-11:15AM;Kel Bachus; 8/25 - 12/12;COmplete INN-110.;CCM 233;
INN 300-01;Interactive Narrative II;3;2;TH;2:30PM-5:15PM;Tracy Seamster; 8/25 - 12/12;Complete INN-200.;CCM 233;
INN 380-01;Adv Sem in Interactive Narr.;3;0;F;8:30AM-11:15AM;Kel Bachus; 8/25 - 12/12;Complete INN-300 or ... more;CCM 233;
INV 210-01;Creativity  Innov. in Bus.;3;9;MTH;1PM-2:15PM;Lindsey Godwin; 8/25 - 12/12;Complete 30 credits.;GBTC 112;
ITS 192-71;ITS Internship I;2;28;TBA;Zoltan Sachs; 9/29 - 12/12;None;
ITS 193-71;ITS Internship I;3;-4;TBA;Zoltan Sachs; 8/25 - 12/12;None;
ITS 292-71;ITS Internship II;2;2;TBA;Zoltan Sachs; 9/29 - 12/12;Complete 30 credits;
ITS 293-71;ITS Internship II;3;18;TBA;Zoltan Sachs; 8/25 - 12/12;Complete 30 credits;
ITS 393-71;ITS Internship III;3;20;TBA;Zoltan Sachs; 8/25 - 12/12;Complete 60 credits.;
ITS 493-71;ITS Internship IV;3;20;TBA;Zoltan Sachs; 8/25 - 12/12;Complete 90 credits.;
IXD 100-01;Interaction Design I;3;0;TF;1PM-2:15PM;Kenneth Howell; 8/25 - 12/12;VCD-111;CCM 426;
IXD 200-01;Aesthetic Interactions;3;-1;F;2:30PM-5:15PM;Kenneth Howell; 8/25 - 12/12;COMPLETE ONE OF THE ... more;CCM 426;
IXD 201-01;Human-Centered Design;3;7;W;9AM-11:45AM;Rachel Hooper; 8/25 - 12/12;None;FOST 202;
IXD 215-01;Creative Code 1;3;9;T;2:30PM-5:15PM;Alan Larsen; 8/25 - 12/12;None;CCM 426;
IXD 315-01;Experimental Interfaces;3;8;T;10AM-12:45PM;Kenneth Howell; 8/25 - 12/12;Complete 27 credits;CCM 426;
IXD 350-01;Interaction Design Production;3;5;F;10AM-12:45PM;Alan Larsen; 8/25 - 12/12;CCM and ITS majors o... more;CCM 426;
LAN 140-01;Japanese I;3;11;MTH;4PM-5:15PM;Sinyoung Evans; 8/25 - 12/12;None;GBTC 114;
LAN 240-01;Japanese II;3;10;MTH;4PM-5:15PM;Sinyoung Evans; 8/25 - 12/12;LAN-140 or permissio... more;GBTC 114;
LEG 110-51;Introduction to Law;3;9;W;5:30PM-8:15PM;Kelton Olney; 8/25 - 12/12;None;JOYC 301;
LEG 120-51;Business Law;3;8;TH;5:30PM-8:15PM;Jeffrey Messina; 8/25 - 12/12;None;JOYC 305;
LEG 140-51;Criminal Law;3;8;T;5:30PM-8:15PM;Jonathan Young; 8/25 - 12/12;None;GBTC 217;
LEG 170-51;Torts;3;19;T;5:30PM-8:15PM;Alexandra Sturges; 8/25 - 12/12;None;JOYC 304;
LEG 240-01;Legal Research  Writing I;3;17;MTH;11:30AM-12:45PM;Anthony Perriello; 8/25 - 12/12;Complete LEG-110;JOYC 302;
LEG 370-51;Evidence;3;22;T;5:30PM-8:15PM;Sally Adams; 8/25 - 12/12;60 COMPLETED CREDITS;JOYC 311;
LEG 480-51;Law in Context Seminar;3;16;W;5:30PM-8:15PM;Eliza Novick-Smith; 8/25 - 12/12;90 credits completed... more;JOYC 205;
MGT 150-01;Exploring Analytics;3;2;TF;1PM-2:15PM;Jennifer Vincent; 8/25 - 12/12;Complete 15 credits;CCM 442;
MGT 210-01;Catalyze Positive Org Behavio;3;6;MTH;2:30PM-3:45PM;Lindsey Godwin; 8/25 - 12/12;None;GBTC 112;
MGT 260-51;Project Mgmt  Team Leadership;3;12;M;5:30PM-8:15PM;Kenneth Heskett; 8/25 - 12/12;Must complete 30 cre... more;MIC 305/306;
MGT 330-01;HRM I:Talent/Plng/Acquisition;3;15;TF;1PM-2:15PM;Marie Segares; 8/25 - 12/12;None;GBTC 112;
MGT 425-51;Problem Analysis/Decision Mkg.;3;16;TH;5:30PM-8:15PM;Swapna Bhargavi Gantasala; 8/25 - 12/12;Must complete 75 cre... more;GBTC 114;
MGT 460-01;Business Policy/Strategic Mgt;3;17;TF;4PM-5:15PM;Parthiv Patel; 8/25 - 12/12;Complete 90 credits.... more;GBTC 112;
MKT 110-01;Principles of Marketing;3;18;MTH;11:30AM-12:45PM;Robert Bloch; 8/25 - 12/12;None;GBTC 112;
MKT 110-02;Principles of Marketing;3;7;MTH;10AM-11:15AM;Marie Segares; 8/25 - 12/12;None;GBTC 114;
MKT 210-01;Consumer Behavior;3;16;MTH;10AM-11:15AM;Robert Bloch; 8/25 - 12/12;Complete BUS-120 or ... more;GBTC 112;
MKT 250-51;Digital Marketing;3;15;MW;5:30PM-6:45PM;Thomas Funk; 8/25 - 12/12;Complete MKT-110.;GBTC 114;
MKT 255-51;Marketing Research;3;12;T;5:30PM-8:15PM;Everett Ackerman; 8/25 - 12/12;Complete MTH-180.  C... more;GBTC 112;
MKT 270-01;Integrated Marketing Comm.;3;12;MTH;2:30PM-3:45PM;Barrie Silver; 8/25 - 12/12;Complete either BUS-... more;GBTC 114;
MTH 115-01;Math for ProbSolv/DecMaking;3;4;MTH;10AM-11:15AM;Warren Sides; 8/25 - 12/12;None;JOYC 203;
MTH 115-02;Math for ProbSolv/DecMaking;3;2;MTH;2:30PM-3:45PM;Warren Sides; 8/25 - 12/12;None;JOYC 203;
MTH 115-03;Math for ProbSolv/DecMaking;3;4;MTH;4PM-5:15PM;Lindsay Day; 8/25 - 12/12;None;JOYC 203;
MTH 125-51;Precalculus;3;-10;TTH;5:30PM-6:45PM;Tegan Garon; 8/25 - 12/12;None;JOYC 203;
MTH 180-01;Statistics, Introduction to;3;1;MTH;10AM-11:15AM;Brandon Tries; 8/25 - 12/12;None;JOYC 205;
MTH 180-02;Statistics, Introduction to;3;5;MTH;1PM-2:15PM;Brandon Tries; 8/25 - 12/12;None;JOYC 205;
MTH 180-03;Statistics, Introduction to;3;7;MTH;2:30PM-3:45PM;Brandon Tries; 8/25 - 12/12;None;JOYC 205;
MTH 180-04;Statistics, Introduction to;3;2;TF;10AM-11:15AM;Erin Milne; 8/25 - 12/12;None;JOYC 205;
MTH 230-01;Calculus I;3;7;TF;11:30AM-12:45PM;Melanie Brown; 8/25 - 12/12;Complete MTH-125 or ... more;JOYC 205;
MTH 230-03;Calculus I;3;3;TF;4PM-5:15PM;Tegan Garon; 8/25 - 12/12;Complete MTH-125 or ... more;JOYC 203;
MTH 270-01;Discrete Mathematics;3;3;TF;10AM-11:15AM;Warren Sides; 8/25 - 12/12;Complete MTH-125 wit... more;JOYC 203;
MTH 270-02;Discrete Mathematics;3;1;TF;1PM-2:15PM;Warren Sides; 8/25 - 12/12;Complete MTH-125 wit... more;JOYC 203;
MTH 310-01;Linear Algebra;3;-4;TF;2:30PM-3:45PM;Melanie Brown; 8/25 - 12/12;MTH-210 OR MTH-230;JOYC 205;
MTH 310-02;Linear Algebra;3;-2;TF;1PM-2:15PM;Melanie Brown; 8/25 - 12/12;MTH-210 OR MTH-230;JOYC 205;
MTH 380-01;Probability and Statistics;3;10;MTH;1PM-2:15PM;Warren Sides; 8/25 - 12/12;MTH-240;JOYC 203;
NET 150-01;Network Fundamentals;3;3;TF;2:30PM-3:45PM;David Ginter; 8/25 - 12/12;None;GBTC 017;
NET 215-01;Network Protocols;3;0;MTH;11:30AM-12:45PM;David Ginter; 8/25 - 12/12;Complete NET-150 wit... more;GBTC 017;
NET 215-02;Network Protocols;3;7;TF;10AM-11:15AM;David Ginter; 8/25 - 12/12;Complete NET-150 wit... more;GBTC 017;
NET 330-01;Network Design;3;-1;M;1PM-3:45PM;David Ginter; 8/25 - 12/12;Complete SYS-265 wit... more;GBTC 017;
NET 499-81;CCNP ENCOR Preparatory Study;3;0;TBA;Joe Eastman; 8/25 - 12/12;None;
PSY 100-01;Psychology, Introduction to;3;12;TH;4PM-6:45PM;Melyssa Sweet; 8/25 - 12/12;None;JOYC 301;
PSY 115-01;CollegeCornerstone:Psychology;3;15;W;9AM-11:45AM;Gary Baker; 8/25 - 12/12;None;JOYC 301;
PSY 180-51;Positive Psychology;3;14;T;5:30PM-8:15PM;David Tomasi; 8/25 - 12/12;None;JOYC 301;
PSY 201-01;Research Methods  Analysis I;3;17;MTH;8:30AM-9:45AM;Gary Baker; 8/25 - 12/12;24 completed credits... more;JOYC 302;
PSY 205-01;Abnormal Psychology;3;13;T;4PM-6:45PM;Melissa McDuffie; 8/25 - 12/12;PSY-100;JOYC 305;
PSY 210-35;Cognitive Psychology;3;10;TH;4PM-6:45PM;David Boynton; 8/25 - 12/12;PSY-100 or 100-level... more;GBTC 217;
PSY 240-01;Social Psychology;3;8;MTH;10AM-11:15AM;Gary Baker; 8/25 - 12/12;PSY-100 or COR-1XX;JOYC 302;
PSY 320-01;Personality Theories;3;-3;TF;10AM-11:15AM;Gary Baker; 8/25 - 12/12;Must have completed ... more;GBTC 114;
SCI 115-01;Human Biology, Introduction to;4;0;MTHW;8:30AM-9:45AM,<br/>9AM-11AM;Sarah Beno; 8/25 - 12/12;None;JOYC 103;
SCI 115-02;Human Biology, Introduction to;4;1;MTHW;10AM-11:15AM,<br/>12PM-2PM;Sarah Beno; 8/25 - 12/12;None;JOYC 103;
SCI 140-51;Nutrition  Fitness/Biology of;4;0;MT;5:30PM-8:15PM,<br/>5:30PM-7:30PM;Wendy Mehaffey; 8/25 - 12/12;None;FREE 102;
SCI 150-51;Environmental Earth Sciences;4;0;TW;5:30PM-8:15PM,<br/>5:30PM-7:30PM;Christine Massey; 8/25 - 12/12;None;FREE 102;
SCI 150-52;Environmental Earth Sciences;4;1;MTH;5:30PM-7:30PM,<br/>5:30PM-8:15PM;John Brawley; 8/25 - 12/12;None;FREE 102;
SCI 155D-202;Global Environmental Earth Sci;4;17;MW;5PM-7PM,<br/>12:30PM-3:15PM;Rory Moore; 8/25 - 12/12;None;
SCI 170-01;Forensic Science, Intro to;4;0;TFF;8:30AM-9:45AM,<br/>12PM-2PM;Geoffrey Giampa; 8/25 - 12/12;None;JOYC 103;
SCI 170-02;Forensic Science, Intro to;4;3;TFT;10AM-11:15AM,<br/>2:30PM-4:30PM;Geoffrey Giampa; 8/25 - 12/12;None;FREE 102;
SCI 250-51;Physics I;4;-1;W;5:30PM-8:15PM;Daniel Rohrbach; 8/25 - 12/12;MTH-125 or MTH-230;CCM 221;
SCI 250L-01;Physics I Lab;0;4;TH;4:30PM-6:30PM;Daniel Rohrbach; 8/25 - 12/12;MTH-125 or MTH-230;FREE 102;
SCI 250L-51;Physics I Lab;0;5;TH;6:30PM-8:30PM;Daniel Rohrbach; 8/25 - 12/12;MTH-125 or MTH-230;FREE 102;
SCI 310-01;Adv Environmental Science;3;13;T;11:30AM-2:15PM;Holly Francis; 8/25 - 12/12;Complete SCI-150 or ... more;JOYC 103;
SEC 110-01;Cybersecurity Fundamentals;3;1;MTH;10AM-11:15AM;Joseph Letourneau; 8/25 - 12/12;None;FREE 105;
SEC 110-02;Cybersecurity Fundamentals;3;0;MTH;11:30AM-12:45PM;Joseph Letourneau; 8/25 - 12/12;None;FREE 105;
SEC 110-03;Cybersecurity Fundamentals;3;1;MTH;4PM-5:15PM;Lakysha Patnode; 8/25 - 12/12;None;FREE 105;
SEC 110-71;Cybersecurity Fundamentals;3;-17;TBA;Lakysha Patnode; 8/25 - 12/12;None;
SEC 250-01;Computer  Network Security;3;4;W;9AM-11:45AM;Lakysha Patnode; 8/25 - 12/12;Complete SEC-110 or ... more;JOYC 310;
SEC 260-01;Web and Applications Security;3;-2;MTH;4PM-5:15PM;Joe Eastman; 8/25 - 12/12;Complete NET-150 and... more;JOYC 310;
SEC 300-01;Topics in Security;1;0;W;9AM-11:45AM;Joe Eastman; 9/29 - 10/31; Complete SEC-250, N... more;GBTC 017;
SEC 300-02;Topics in Security;1;-4;W;12:15PM-3PM;Joseph Letourneau; 11/03 - 12/12; Complete SEC-250, N... more;GBTC 017;
SEC 335-71;Eth. Hacking  Pen. Testing;3;-3;T;10AM-12:45PM;Furkan Paligu; 8/25 - 12/12;Complete SEC-260, SE... more;JOYC 310;
SEC 440-01;Systems Security;3;0;T;2:30PM-5:15PM;Patrick Dunston; 8/25 - 12/12;Complete SYS-265, NE... more;GBTC 117;
SEC 440-02;Systems Security;3;2;TH;2:30PM-5:15PM;Patrick Dunston; 8/25 - 12/12;Complete SYS-265, NE... more;GBTC 117;
SEC 480-01;Adv Topics in Cyber Security;3;6;F;10AM-12:45PM;Furkan Paligu; 8/25 - 12/12;Complete 90 credits ... more;JOYC 310;
SON 101-01;Sound Studio Production;3;-1;M;2:30PM-5:15PM;Eric Sample; 8/25 - 12/12;Must have approval f... more;GBTC 012;
SON 101-51;Sound Studio Production;3;0;TH;5:30PM-8:15PM;Benjamin Collette; 8/25 - 12/12;Must have approval f... more;GBTC 012;
SON 120-01;Fundamentals of Digital Music;3;1;TF;2:30PM-3:45PM;Eric Sample; 8/25 - 12/12;None;GBTC 012;
SON 120-02;Fundamentals of Digital Music;3;0;MTH;10AM-11:15AM;Maxwell Johnson; 8/25 - 12/12;None;GBTC 012;
SON 165-51;Business of Music, the;3;11;T;5:30PM-8:15PM;John Billingsley; 8/25 - 12/12;None;GBTC 012;
SON 282-01;Synthesis and Sound Design;3;3;TH;2:30PM-5:15PM;Eric Sample; 8/25 - 12/12;None;GBTC 012;
SON 340-01;Film Scoring;3;0;TF;4PM-5:15PM;Eric Sample; 8/25 - 12/12;Complete SON-120 or ... more;GBTC 012;
SON 350-51;Sound Design/Interact. Games;3;3;M;5:30PM-8:15PM;Maxwell Johnson; 8/25 - 12/12;Complete SON-120;GBTC 012;
SWK 100-01;Social Work, Introduction to;3;11;TF;2:30PM-3:45PM;April Mentzer; 8/25 - 12/12;None;JOYC 301;
SWK 210-01;CommunityHealth/Harm Reduc;3;3;TF;11:30AM-12:45PM;Liza Ryan; 8/25 - 12/12;None;JOYC 301;
SWK 235-01;Human Behav.  Develop.;3;12;TF;10AM-11:15AM;April Mentzer; 8/25 - 12/12;None;JOYC 301;
SWK 305-01;SJ: Oppression  Empowerment;3;3;W;9AM-11:45AM;Faith Yacubian; 8/25 - 12/12;Complete 45 credits ... more;CCM 444;
SWK 310-01;Practice Skills 1;3;6;TF;8:30AM-9:45AM;Alicia Cerasoli; 8/25 - 12/12;Complete 48 credits.;JOYC 304;
SWK 410-01;Social Wk Practice With Elders;3;10;M;4PM-6:45PM;April Mentzer; 8/25 - 12/12;Take SWK-310  SWK-3... more;JOYC 304;
SWK 450-01;Practice Skills 2;3;19;T;11:30AM-2:15PM;Tarn Foerg; 8/25 - 12/12;Complete SWK-310.;JOYC 304;
SWK 490-01;Social Wk Field Experience I;4;13;TBA;Tarn Foerg; 8/25 - 12/12;Complete SWK-300, SW... more;
SWK 490S-01;Int. Social Wk Field Seminar I;1;13;T;10AM-11:15AM;Tarn Foerg; 8/25 - 12/12;Complete SWK-300, SW... more;JOYC 304;
SYS 140-01;Systems Fundamentals;3;0;MTH;1PM-2:15PM;Joseph Paquin; 8/25 - 12/12;None;FREE 105;
SYS 140-02;Systems Fundamentals;3;2;MTH;2:30PM-3:45PM;Eric Shore; 8/25 - 12/12;None;FREE 105;
SYS 140-03;Systems Fundamentals;3;2;TF;10AM-11:15AM;Joseph Letourneau; 8/25 - 12/12;None;FREE 105;
SYS 255-01;Sysadmin  Net Services I;3;1;M;1PM-3:45PM;Joe Eastman; 8/25 - 12/12;Complete NET-150 and... more;JOYC 310;
SYS 255-02;Sysadmin  Net Services I;3;6;T;1PM-3:45PM;Joe Eastman; 8/25 - 12/12;Complete NET-150 and... more;JOYC 310;
SYS 320-01;Automation and Scripting;3;-5;M;10AM-12:45PM;Furkan Paligu; 8/25 - 12/12;Complete SYS-255 wit... more;JOYC 310;
SYS 320-02;Automation and Scripting;3;1;W;12:15PM-3PM;Joe Eastman; 8/25 - 12/12;Complete SYS-255 wit... more;JOYC 310;
SYS 320-03;Automation and Scripting;3;-2;TH;1PM-3:45PM;Lakysha Patnode; 8/25 - 12/12;Complete SYS-255 wit... more;JOYC 310;
SYS 350-01;Enterprise Virtualization;3;1;W;9AM-11:45AM;Ryan Gillen; 8/25 - 12/12;Complete SYS-265;FREE 105;
WRT 100-01;Intro Writing  Publishing;3;14;MTH;10AM-11:15AM;Tanya Stone; 8/25 - 12/12;Course is open to Wr... more;CCM 442;
WRT 110-01;Pub Hub;1;15;F;10AM-11:15AM;Rebecca Holt; 9/29 - 12/12;None;CCM 444;
WRT 120-01;Creative Writing 1;3;0;TF;8:30AM-9:45AM;Sheila Liming; 8/25 - 12/12;None;JOYC 202;
WRT 120-02;Creative Writing 1;3;0;TF;10AM-11:15AM;Sheila Liming; 8/25 - 12/12;None;JOYC 202;
WRT 201-01;Professional Practices 1;1;6;T;10AM-10:50AM;Rebecca Holt; 8/25 - 12/12;Complete 15 credits.;CCM 444;
WRT 215-01;Magazine Publishing;3;-1;W;12:15PM-3PM;Sheila Liming; 8/25 - 12/12;None;CCM 426;
WRT 220-51;Creative Writing 2;3;1;M;5:30PM-8:15PM;James Ellefson; 8/25 - 12/12;WRT-120;CCM 444;
WRT 221-01;Poetry Workshop 1;3;0;MTH;2:30PM-3:45PM;James Ellefson; 8/25 - 12/12;None;CCM 442;
WRT 226-01;Fiction Workshop 1;3;-2;TF;1PM-2:15PM;Sheila Liming; 8/25 - 12/12;None;GBTC 114;
WRT 231-01;Writing for the Workplace;3;3;TF;11:30AM-12:45PM;Rebecca Holt; 8/25 - 12/12;None;CCM 424;
WRT 280-01;Reading  Writing/Wilderness;3;0;TH;5:30PM-8:15PM;James Ellefson; 8/25 - 12/12;None;CCM 442;
WRT 301-01;Professional Practices II;1;4;M;10AM-10:50AM;Sarah Stack; 8/25 - 12/12;WRT-201;CCM 424;
WRT 346-01;Prof.Pathways in Publishing;3;-1;M;4PM-6:45PM;Tanya Stone; 8/25 - 12/12;Look for 45 complete... more;CCM 424;
WRT 350-01;Reading  Writing: Spec Topics;3;1;T;4PM-6:45PM;Tanya Stone; 8/25 - 12/12;WRT-120 AND either W... more;CCM 442;
WRT 401-01;Professional Practices 2;1;4;F;1PM-1:50PM;Rebecca Holt; 8/25 - 12/12;WRT-201;JOYC 103;

